"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"npz9.24","4","L039 (013).MP4","80600","R040 (014).MP4","776","1","46.14443",590.91935,"24.69721","13.66778","3661.34016","27.45699","62.17014","12.76580","1654.26455","336.69237","-3248.91656","Lethrinidae","Gymnocranius","grandoculis","37351005",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1311","113.1067","20210515","11:14","NPZ9","No-take","npz9.24","117","Molly","Yes","Yes"
"npz9.24","5","L039 (014).MP4","23717","R040 (014).MP4","24954","1","52.86726",667.64575,"6.90826","7.47106","2312.21195","20.01752","26.14561","3.51389","720.42548","-327.77981","-2172.52655","Triakidae","Mustelus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1311","113.1067","20210515","11:14","NPZ9","No-take","npz9.24","117","Molly","Yes","Yes"
"npz9.24","6","L039 (014).MP4","24341","R040 (014).MP4","25578","1","53.04077",155.41835,"16.28226","27.53130","4917.94985","3.83384","14.80816","21.14331","-187.30263","-270.27160","-4906.94424","Monacanthidae",NA,NA,NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1311","113.1067","20210515","11:14","NPZ9","No-take","npz9.24","117","Molly","Yes","Yes"
"npz9.24","7","L039 (014).MP4","25867","R040 (014).MP4","27104","1","53.46508",772.52825,"16.40398","12.01978","4031.25012","4.29060","20.75306","1.59704","71.46074","-293.01010","-4019.95224","Triakidae","Hemitriakis","falcata","37017009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1311","113.1067","20210515","11:14","NPZ9","No-take","npz9.24","117","Molly","Yes","Yes"
"npz9.25","1","L035 (020).MP4","71135","R036 (017).MP4","73521","1","6.41335",644.11226,"22.62459","11.67704","3733.39591","22.16554","41.21426","1.54597","924.66073","1062.55128","-3457.48931","Tetraodontidae","Lagocephalus","sceleratus","37467007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.25","3","L035 (022).MP4","15660","R036 (019).MP4","18107","1","36.08410",778.53352,"6.16123","19.97418","2775.59181","7.79641","11.78104","1.86430","-366.26352","-87.27841","-2749.93517","Triakidae","Hemitriakis","falcata","37017009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.25","4","L035 (022).MP4","79568","R036 (020).MP4","954","1","53.85408",538.58457,"6.94009","11.80080","1870.19854","24.31904","52.65330","5.76520","-766.91793","-70.80948","-1704.24924","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.25","5","L035 (022).MP4","79758","R036 (020).MP4","1144","1","53.90691",560.72728,"1.75519","10.62344","1752.72854","8.52421","2.17047","31.42155","-77.11308","248.09435","-1733.36669","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.25","6","L035 (022).MP4","79821","R036 (020).MP4","1207","1","53.92443",708.63405,"3.97230","19.02940","2458.69802","12.30505","0.45817","10.17474","455.76882","258.53282","-2402.21388","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.25","7","L035 (023).MP4","515","R036 (020).MP4","2963","1","54.41269",589.49042,"4.64933","19.27640","2505.62641","3.36228","12.71982","4.03911","-114.95360","91.54703","-2501.31336","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.25","8","L035 (023).MP4","16124","R036 (020).MP4","18572","1","58.75286",347.14732,"1.35604","12.10421","1310.11210","13.39909","4.04547","1.45283","230.81461","197.21761","-1274.45030","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.25","9","L035 (023).MP4","16142","R036 (020).MP4","18590","1","58.75787",468.37636,"1.92217","14.83806","1733.60330","6.95679","3.75450","0.09932","195.19327","-77.39017","-1720.84013","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.25","10","L035 (023).MP4","16216","R036 (020).MP4","18664","1","58.77844",370.78897,"1.77980","9.12496","1313.93294","20.03075","5.85485","9.08857","-447.38465","48.94537","-1234.45174","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.25","11","L035 (023).MP4","16237","R036 (020).MP4","18685","1","58.78428",429.99554,"2.24377","13.55059","1512.68439","2.79958","16.40283","7.34803","-62.68433","-39.10751","-1510.87900","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.25","12","L035 (023).MP4","16462","R036 (020).MP4","18910","1","58.84684",413.6928,"1.89802","13.49816","1593.41899","7.77701","9.85614","14.74982","173.68477","-127.76866","-1578.76308","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"npz9.26","1","L037 (04).MP4","320","R038 (03).MP4","77329","1","1.80653",43.93856,"2.28813","3.58875","1166.82531","19.16851","40.53118","19.72288","239.49952","299.03863","-1102.13301","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","2","L037 (04).MP4","52799","R038 (04).MP4","48747","1","16.39860",305.84303,"5.09975","6.60818","2541.96788","15.02696","10.01029","23.35990","647.58924","-122.45396","-2455.04254","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","3","L037 (05).MP4","49168","R038 (05).MP4","45116","1","37.94541",568.52267,"7.13331","4.32736","2612.18431","7.48991","20.01766","4.91652","309.95359","-140.96317","-2589.89672","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","4","L037 (05).MP4","49415","R038 (05).MP4","45363","1","38.01409",503.89283,"1.72980","4.43875","1180.80123","10.83834","22.18137","14.24137","57.27599","-214.52166","-1159.73767","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","5","L037 (05).MP4","49458","R038 (05).MP4","45406","1","38.02604",396.97838,"1.68740","4.69276","1742.61625","4.43750","2.59069","3.12081","133.93032","15.54107","-1737.39245","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","7","L037 (05).MP4","71824","R038 (05).MP4","67772","1","44.24503",511.28439,"1.50694","3.27009","1212.46985","15.96258","9.86482","11.86718","-332.20761","28.64877","-1165.71887","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","8","L037 (05).MP4","71963","R038 (05).MP4","67911","1","44.28368",503.55102,"3.12485","3.44573","1547.41193","12.80692","24.13285","13.59151","-333.57718","79.88459","-1508.91629","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","9","L037 (05).MP4","72402","R038 (05).MP4","68350","1","44.40575",516.07465,"1.44920","3.33890","1228.94529","20.51296","8.48218","3.98717","301.09478","-307.89280","-1151.02150","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","10","L037 (05).MP4","72424","R038 (05).MP4","68372","1","44.41187",514.32389,"1.43973","0.52938","1315.88649","13.49869","6.14577","35.63051","290.67231","-99.27661","-1279.53547","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","11","L037 (05).MP4","72553","R038 (05).MP4","68501","1","44.44774",412.26127,"2.15607","3.41141","1509.33792","20.14782","9.65795","15.59603","453.64338","-253.93781","-1416.97715","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","12","L037 (05).MP4","72713","R038 (05).MP4","68661","1","44.49223",434.10607,"2.04778","2.39954","1295.35764","13.01472","20.75649","10.12460","284.04240","-66.47049","-1262.08281","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","13","L037 (05).MP4","72934","R038 (05).MP4","68882","1","44.55368",466.52542,"1.94384","5.22416","1314.08051","12.72390","17.69133","7.05743","261.86426","-123.27638","-1281.81029","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","14","L037 (05).MP4","73103","R038 (05).MP4","69051","1","44.60067",437.18763,"1.66232","8.43264","1396.17105","13.79247","7.23076","24.69093","332.17664","-21.24337","-1355.91334","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","16","L037 (06).MP4","27429","R038 (06).MP4","23377","1","54.44022",498.73663,"1.05987","1.32643","902.26881","15.74932","15.82051","13.14903","174.20989","172.12757","-868.39623","Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.26","17","L037 (06).MP4","27921","R038 (06).MP4","23869","1","54.57702",523.92904,"3.85560","8.32577","1879.75958","21.90231","15.13131","8.89305","686.60714","-142.29858","-1744.08080","Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"npz9.27","1","L037 (020).MP4","19789","R038 (020).MP4","20211","1","20.60141",430.05143,"2.06966","10.20446","1396.42907","11.62009","20.73025","28.74480","152.91120","-236.07481","-1367.80883","Serranidae","Epinephelus","areolatus","37311009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","2","L037 (020).MP4","21474","R038 (020).MP4","21896","1","21.06994",333.86176,"2.53977","9.95256","1537.18289","26.78800","8.85428","9.46977","-674.05563","-160.03859","-1372.21277","Serranidae","Epinephelus","areolatus","37311009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","4","L037 (021).MP4","385","R038 (021).MP4","807","1","37.74576",460.39337,"2.93597","14.24038","1748.21888","11.18932","17.81504","1.27365","52.32841","335.18437","-1714.98759","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","5","L037 (021).MP4","1025","R038 (021).MP4","1447","1","37.92372",526.04942,"4.81873","13.96294","2382.14112","16.15029","8.59096","15.96615","-639.15440","-174.74337","-2288.13084","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","6","L037 (021).MP4","1183","R038 (021).MP4","1605","1","37.96765",511.44689,"3.17056","18.72129","2314.86170","9.57931","1.69676","2.24968","374.88529","88.64197","-2282.58369","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","7","L037 (021).MP4","1199","R038 (021).MP4","1621","1","37.97210",608.86143,"9.70875","19.53153","3279.59791","19.43012","4.20048","0.54668","-1090.96965","-4.96862","-3092.81797","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","8","L037 (021).MP4","1337","R038 (021).MP4","1759","1","38.01047",573.22808,"2.60863","11.52613","1490.76090","10.01924","19.76678","6.01347","-259.35421","-1.84525","-1468.02590","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","9","L037 (021).MP4","1537","R038 (021).MP4","1959","1","38.06608",554.6113,"2.20107","16.09664","2010.75953","4.75851","4.98744","13.05741","32.73341","163.56178","-2003.82882","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","10","L037 (021).MP4","1572","R038 (021).MP4","1994","1","38.07582",444.91732,"1.58407","7.18613","1106.34095","11.69639","23.29437","13.72675","-86.80376","-206.80487","-1083.36843","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","11","L037 (021).MP4","1581","R038 (021).MP4","2003","1","38.07832",493.02364,"6.12153","14.45632","2365.24630","20.24672","14.91031","3.18880","-803.57203","-155.74170","-2219.10040","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","12","L037 (021).MP4","1652","R038 (021).MP4","2074","1","38.09806",538.02816,"1.06576","6.71540","929.06239","9.17736","15.11400","11.91968","-40.88940","142.42372","-917.16981","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","13","L037 (021).MP4","1912","R038 (021).MP4","2334","1","38.17035",530.22762,"5.99733","18.49449","2601.09658","14.34835","12.59769","14.96293","-624.06097","161.40301","-2519.96039","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","14","L037 (021).MP4","2075","R038 (021).MP4","2497","1","38.21568",438.77265,"2.00408","14.59876","1544.08969","7.45855","13.37062","15.50377","-92.16132","177.99186","-1531.02520","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","15","L037 (021).MP4","20890","R038 (021).MP4","21312","1","43.44729",428.37843,"6.01955","18.48550","2528.20813","2.48703","18.66406","9.58146","76.59249","78.54425","-2525.82674","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","18","L037 (021).MP4","38546","R038 (021).MP4","38968","1","48.35664",305.31663,"3.73026","18.89470","2011.25320","19.04554","7.51501","5.49387","656.11144","16.19482","-1901.15622","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","20","L037 (021).MP4","39044","R038 (021).MP4","39466","1","48.49511",269.29831,"5.11801","16.08370","2004.13663","7.35891","26.31648","3.35629","128.70118","222.10409","-1987.62909","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","21","L037 (021).MP4","39064","R038 (021).MP4","39486","1","48.50067",295.0264,"2.46667","19.88381","2315.95991","1.65267","6.52612","12.28904","42.93774","51.16396","-2314.99652","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","22","L037 (021).MP4","39076","R038 (021).MP4","39498","1","48.50401",378.89815,"11.73936","19.69404","2918.18245","29.06274","33.62581","3.35942","-1343.21282","453.04165","-2550.74918","Monacanthidae","Eubalichthys","caeruleoguttatus","37465018",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","23","L037 (021).MP4","39435","R038 (021).MP4","39857","1","48.60383",296.1828,"3.71259","14.29513","1586.97174","16.82572","30.55947","5.15085","451.11807","86.66384","-1519.03297","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","24","L037 (021).MP4","39533","R038 (021).MP4","39955","1","48.63108",283.86419,"0.98577","9.90315","977.00637","20.21642","1.31368","8.66923","300.40391","-154.09630","-916.81692","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"npz9.27","25","L037 (021).MP4","39556","R038 (021).MP4","39978","1","48.63748",281.04183,"3.59258","16.66476","1802.68443","16.23590","31.34660","44.32302","494.38974","-98.04288","-1730.79101","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
