"sample","family","genus","species","length","range","number","mass.g","length.cm","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","id"
"npz6.12","Rhinidae","Rhynchobatus","australiae",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0512,113.2763,20210512,13:48:00,"NPZ6","No-take","npz6.12",185,"-","No","No","2021-05_Abrolhos_stereo-BRUVs.npz6.12"
"npz6.12","Serranidae","Epinephelus","morrhua",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0512,113.2763,20210512,13:48:00,"NPZ6","No-take","npz6.12",185,"-","No","No","2021-05_Abrolhos_stereo-BRUVs.npz6.12"
"npz6.12","Serranidae","Epinephelus","rivulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0512,113.2763,20210512,13:48:00,"NPZ6","No-take","npz6.12",185,"-","No","No","2021-05_Abrolhos_stereo-BRUVs.npz6.12"
"npz6.12","Siganidae","Siganus","punctatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0512,113.2763,20210512,13:48:00,"NPZ6","No-take","npz6.12",185,"-","No","No","2021-05_Abrolhos_stereo-BRUVs.npz6.12"
"npz6.12","Sparidae","Chrysophrys","auratus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0512,113.2763,20210512,13:48:00,"NPZ6","No-take","npz6.12",185,"-","No","No","2021-05_Abrolhos_stereo-BRUVs.npz6.12"
"npz6.12","Sphyrnidae","Sphyrna","lewini",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0512,113.2763,20210512,13:48:00,"NPZ6","No-take","npz6.12",185,"-","No","No","2021-05_Abrolhos_stereo-BRUVs.npz6.12"
"npz6.12","Tetraodontidae","Lagocephalus","sceleratus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0512,113.2763,20210512,13:48:00,"NPZ6","No-take","npz6.12",185,"-","No","No","2021-05_Abrolhos_stereo-BRUVs.npz6.12"
"npz6.12","Tetraodontidae","Torquigener","pallimaculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0512,113.2763,20210512,13:48:00,"NPZ6","No-take","npz6.12",185,"-","No","No","2021-05_Abrolhos_stereo-BRUVs.npz6.12"
"npz6.12","Trygonorrhinidae","Aptychotrema","vincentiana",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0512,113.2763,20210512,13:48:00,"NPZ6","No-take","npz6.12",185,"-","No","No","2021-05_Abrolhos_stereo-BRUVs.npz6.12"
"npz6.13","Acanthuridae","Acanthurus","grammoptilus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Carangidae","Decapterus","muroadsi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Carangidae","Seriola","dumerili",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Carangidae","Seriola","hippos",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Carcharhinidae","Galeocerdo","cuvier",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Chaetodontidae","Chaetodon","assarius",62.00127,2229.1266,1,5.56097383095,6.200127,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Chaetodontidae","Chaetodon","auriga",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Cheilodactylidae","Cheilodactylus","gibbosus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Echeneidae","Echeneis","naucrates",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Glaucosomatidae","Glaucosoma","buergeri",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Haemulidae","Diagramma","pictum labiosum",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Labridae","Anampses","caeruleopunctatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Labridae","Anampses","geographicus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Labridae","Austrolabrus","maculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Labridae","Bodianus","bilunulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Labridae","Bodianus","vulpinus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Labridae","Choerodon","rubescens",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Labridae","Coris","auricularis",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Labridae","Labroides","dimidiatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Labridae","Suezichthys","cyanolaemus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Labridae","Thalassoma","lutescens",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Lethrinidae","Lethrinus","nebulosus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Lutjanidae","Pristipomoides","typus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Monacanthidae","Eubalichthys","caeruleoguttatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Monacanthidae","Nelusetta","ayraud",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Mullidae","Parupeneus","chrysopleuron",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Mullidae","Parupeneus","spilurus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Muraenidae","Gymnothorax","nudivomer",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Muraenidae","Gymnothorax","woodwardi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Orectolobidae","Orectolobus","hutchinsi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Ostraciidae","Tetrosomus","reipublicae",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Pinguipedidae","Parapercis","haackei",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Pomacanthidae","Chaetodontoplus","personifer",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Pomacanthidae","Pomacanthus","semicirculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Pomacentridae","Parma","mccullochi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Rhinidae","Rhynchobatus","australiae",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Serranidae","Epinephelus","morrhua",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Serranidae","Epinephelus","rivulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Siganidae","Siganus","punctatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Sparidae","Chrysophrys","auratus",544.82221,1240.31316,1,3157.73454875683,54.482221,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Sparidae","Chrysophrys","auratus",478.18797,1802.0467,1,2193.48652711068,47.818797,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Sparidae","Chrysophrys","auratus",426.01511,2235.21474,1,1588.54669715534,42.601511,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Sparidae","Chrysophrys","auratus",441.41138,1830.18918,1,1754.13865576991,44.141138,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Sphyrnidae","Sphyrna","lewini",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Tetraodontidae","Lagocephalus","sceleratus",NA,1077.99072,1,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Tetraodontidae","Torquigener","pallimaculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.13","Trygonorrhinidae","Aptychotrema","vincentiana",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0611,113.3714,20210512,11:19:00,"NPZ6","No-take","npz6.13",109,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.13"
"npz6.14","Acanthuridae","Acanthurus","grammoptilus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Carangidae","Decapterus","muroadsi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Carangidae","Seriola","dumerili",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Carangidae","Seriola","hippos",542.53282,3130.68968,1,3129.62914224574,54.253282,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Carcharhinidae","Galeocerdo","cuvier",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Chaetodontidae","Chaetodon","assarius",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Chaetodontidae","Chaetodon","auriga",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Cheilodactylidae","Cheilodactylus","gibbosus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Echeneidae","Echeneis","naucrates",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Glaucosomatidae","Glaucosoma","buergeri",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Haemulidae","Diagramma","pictum labiosum",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Anampses","caeruleopunctatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Anampses","geographicus",136.12114,2004.6276,1,29.499337828623,13.612114,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Austrolabrus","maculatus",NA,718.60705,1,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Bodianus","bilunulatus",289.15757,1450.31237,1,397.662018397532,28.915757,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Bodianus","vulpinus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Choerodon","rubescens",425.19382,1719.36352,1,1427.99447528688,42.519382,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Choerodon","rubescens",270.85874,2035.52127,1,364.182384554994,27.085874,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",58.01993,1155.59439,1,2.17043224816493,5.801993,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",63.33674,1474.86183,1,2.83835335175206,6.333674,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",137.47293,1367.58465,1,30.404971339349,13.747293,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",133.00742,2098.33191,1,27.4827482880685,13.300742,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",115.49685,1841.43152,1,17.8428665527128,11.549685,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",129.39154,1546.63852,1,25.259921602668,12.939154,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",141.88874,1298.8206,1,33.4935107561693,14.188874,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",118.82648,1125.57128,1,19.4641073203822,11.882648,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",59.38776,1681.46578,1,2.33084101177157,5.938776,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",131.48217,1182.49808,1,26.5297160163923,13.148217,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",140.38615,1833.49122,1,32.4199430559149,14.038615,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",131.54126,1416.73317,1,26.5662167987732,13.154126,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",162.32429,1775.18872,1,50.556097950491,16.232429,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",99.05549,2380.84463,1,11.1529142985561,9.905549,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",131.94655,1303.29977,1,26.8174821385063,13.194655,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
"npz6.14","Labridae","Coris","auricularis",96.59257,1552.08213,1,10.3258969658367,9.659257,"2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4213,20210512,08:56:00,"NPZ6","No-take","npz6.14",42.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.14"
