"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",48.47003,1164.55152,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",59.25415,1155.62945,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",59.25415,1155.62945,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",59.25415,1155.62945,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",59.25415,1155.62945,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",70.50036,940.16183,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",70.50036,940.16183,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",70.50036,940.16183,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",70.50036,940.16183,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",61.5167,1414.88966,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",61.5167,1414.88966,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",61.5167,1414.88966,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",61.5167,1414.88966,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",57.68994,1265.69814,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",57.68994,1265.69814,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",57.68994,1265.69814,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",57.68994,1265.69814,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",61.38801,1104.59604,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",61.38801,1104.59604,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",61.38801,1104.59604,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",61.38801,1104.59604,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",51.73561,1161.73679,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",51.73561,1161.73679,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",51.73561,1161.73679,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",51.73561,1161.73679,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",60.51511,1157.87245,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",60.51511,1157.87245,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",60.51511,1157.87245,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",60.51511,1157.87245,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",12.09296,1610.84154,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",12.09296,1610.84154,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",12.09296,1610.84154,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",12.09296,1610.84154,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",47.33108,1065.69333,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",47.33108,1065.69333,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",47.33108,1065.69333,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",47.33108,1065.69333,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",55.15953,1011.19899,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",55.15953,1011.19899,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",55.15953,1011.19899,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",55.15953,1011.19899,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",45.98654,1784.6914,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",45.98654,1784.6914,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",45.98654,1784.6914,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Pomacentridae","Chromis","spp",45.98654,1784.6914,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",447.70679,1312.4569,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",447.70679,1312.4569,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",447.70679,1312.4569,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",447.70679,1312.4569,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",429.48654,1176.85023,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",429.48654,1176.85023,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",429.48654,1176.85023,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",429.48654,1176.85023,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",411.48109,1377.6808,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",411.48109,1377.6808,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",411.48109,1377.6808,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",411.48109,1377.6808,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",637.65007,2321.35858,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",637.65007,2321.35858,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",637.65007,2321.35858,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",637.65007,2321.35858,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",451.11874,992.8618,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",451.11874,992.8618,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",451.11874,992.8618,-28.0737,113.4014,20210511,13:59:39,"NPZ6","No-take","npz6.21",57.4,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.21","2021-05_Abrolhos_stereo-BRUVs","npz6.21","Sparidae","Chrysophrys","auratus",451.11874,992.8618,-28.0714,113.3992,20210512,10:54:00,"NPZ6","No-take","npz6.22",59.3,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Haemulidae","Diagramma","pictum labiosum",512.22825,890.55933,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Haemulidae","Diagramma","pictum labiosum",758.51867,1446.04481,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",187.33929,1184.17269,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",58.44115,662.6667,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",111.62753,661.79829,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",113.26443,1128.14123,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",123.40642,803.76117,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",178.50656,940.93456,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",176.53519,1287.45887,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",219.39194,1314.05497,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",118.18286,1231.97659,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",133.06171,1598.27144,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",119.29077,1060.53554,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",113.18169,1275.95543,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",156.7231,1487.00416,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",121.65499,1112.89335,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",128.6532,1117.3377,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",204.56989,2862.27069,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",118.47292,1165.5893,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",147.6957,1330.3793,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",182.06644,1370.80373,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",160.62764,738.93864,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",112.3081,457.1,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",116.47201,1134.28847,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",109.26089,1191.94402,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",185.51037,1633.17507,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",65.61686,1008.58327,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",111.43982,670.24716,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",120.8417,1531.14364,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",98.08523,1120.86821,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Coris","auricularis",149.08559,1522.80831,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Labridae","Suezichthys","cyanolaemus",60.02615,1082.19292,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Lethrinidae","Lethrinus","miniatus",275.21114,1463.82293,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Lethrinidae","Lethrinus","miniatus",447.36251,1508.90362,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.22","2021-05_Abrolhos_stereo-BRUVs","npz6.22","Lethrinidae","Lethrinus","miniatus",371.67436,1553.02277,-28.0687,113.4512,20210512,09:16:00,"NPZ6","No-take","npz6.23",45,"Molly","Yes","Yes"
